link,long_title,short_title,authors,date_filed,subjects
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-193-19th-congress,"AN ACT ESTABLISHING A MANDATORY EVACUATION CENTER IN ALL CITIES, PROVINCES AND MUNICIPALITIES, APPROPRIATING FUNDS THEREFOR",MANDATORY EVACUATION CENTER ACT OF 2022,"GO, CHRISTOPHER LAWRENCE T.","July 7, 2022",EVACUATION CENTER; DISASTER PREPAREDNESS/DISASTER INFORMATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1621-19th-congress,N/A,13TH MONTH PAY LAW FOR CONTRACTUAL AND JOB ORDER PERSONNEL,"REVILLA JR., RAMON BONG","December 14, 2022",13TH MONTH PAY; GOVERNMENT EMPLOYEES (CASUAL/CONTRACTUAL)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1011-19th-congress,N/A,ENHANCING INTER-LGU COOPERATION,"ANGARA, SONNY","March 8, 2022",LOCAL GOVERNMENT UNITS (LGUs); LOCAL GOVERNMENT CODE (R.A.NO. 7160)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-529-19th-congress,N/A,TREE GROWING AGREEMENT ACT,"VILLAR, CYNTHIA A.","July 13, 2022",WOOD PRODUCTION; REFORESTATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1075-19th-congress,N/A,EXPANDING THE BENEFITS OF THE SOCIAL SECURITY SYSTEM,"POE, GRACE","August 8, 2022",SOCIAL SECURITY SYSTEM (SSS)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1394-19th-congress,N/A,MODERNIZED NATIONAL MEASUREMENT SYSTEM ACT OF 2022,"REVILLA JR., RAMON BONG","October 17, 2022",NATIONAL MEASUREMENT SYSTEM
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-299-19th-congress,N/A,ENHANCED BATAS KASAMBAHAY ACT,"CAYETANO, ALAN PETER S.","December 7, 2022",BATAS KASAMBAHAY (R.A.NO. 10361); DOMESTIC WORKERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1457-19th-congress,N/A,CREATING THE POSITION OF BARANGAY NUTRITION WORKER,"REVILLA JR., RAMON BONG","March 11, 2022",BARANGAY NUTRITION WORKER
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-363-19th-congress,"AN ACT STRENGTHENING TECHNICAL VOCATIONAL EDUCATION AND TRAINING (TVET) IN THE PHILIPINES BY INCORPORATING APPRENTICESHIP AND DUAL TRAINING SYSTEM, PROVIDING FOR CONTINUOUS TRAINING OF THE UNEMPLOYED, AND EXPANDING THE PROVISION OF ENTERPRISE - BASED EDUCATION AND TRAINING, AND FOR OTHER PURPOSES",ENTERPRISE-BASED EDUCATION AND TRAINING TO EMPLOYMENT ACT,"TULFO, RAFFY T.; VILLANUEVA, JOEL","December 7, 2022",TECHNICAL VOCATIONAL EDUCATION AND TRAINING (TVET); ENTERPRISE-BASED EDUCATION AND TRAINING (EBET) PROGRAM; ENTERPRISE-BASED EDUCATION AND TRAINING TO EMPLOYMENT
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1146-19th-congress,N/A,BILLBOARD REGULATION ACT,"GATCHALIAN, WIN","August 15, 2022",BILLBOARDS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-51-19th-congress,N/A,NATIONAL TAX ALLOTMENT AND REVENUES OF LOCAL GOVERNMENT UNITS,"ESCUDERO, FRANCIS G.","July 7, 2022",LOCAL GOVERNMENT UNITS (LGUs); NATIONAL TAX ALLOTMENT; GOVERNMENT AGENCIES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-395-19th-congress,N/A,BARANGAY FOOD SECURITY ACT,"EJERCITO, JOSEPH VICTOR G.","December 7, 2022",VEGETABLE GARDENS; INDIGENT PERSONS; FOOD SECURITY; URBAN FARMING/CITY GARDEN
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-115-19th-congress,"AN ACT STRENGTHENING THE PHILIPPINE CROP INSURANCE CORPORATION, REPEALING FOR THE PURPOSE PRESIDENTIAL DECREE NO. 1467, AS AMENDED, ENTITLED CREATING THE PHILIPPINE CROP INSURANCE CORPORATION PRESCRIBING ITS POWERS AND ACTIVITIES, PROVIDING FOR ITS CAPITALIZATION AND FOR THE REQUIRED GOVERNMENT PREMIUM SUBSIDY, AND FOR OTHER PURPOSES",PHILIPPINE CROP INSURANCE CORPORATION ACT,"VILLANUEVA, JOEL; BINAY, MARIA LOURDES NANCY S.","July 7, 2022",PHILIPPINE CROP INSURANCE CORPORATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-310-19th-congress,N/A,CONSTRUCTION OF A POTABLE WATER SUPPLY SYSTEM IN EVERY BARANGAY,"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","December 7, 2022",POTABLE WATER SUPPLY SYSTEM; BARANGAYS; health care
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1209-19th-congress,N/A,PREVENTION OF  ADOLESCENT PREGNANCY ACT OF 2022,"REVILLA JR., RAMON BONG","August 18, 2022",ADOLESCENT PREGNANCIES; TEENAGE PREGNANCY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-62-19th-congress,N/A,SAMPUNG LIBONG PAGASA LAW,"CAYETANO, ALAN PETER S.","July 7, 2022",CASH ASSISTANCE; CORONA VIRUS 2019; PANDEMIC
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-406-19th-congress,N/A,TAX INCENTIVES TO PHARMACEUTICAL COMPANIES MANUFACTURING PEDIATRIC VACCINES/MEDICINES,"TOLENTINO, FRANCIS ""TOL"" N.","December 7, 2022",VACCINE; MEDICINES/DRUGS; PHARMACEUTICAL MANUFACTURERS/MEDICAL DEVICE MANUFACTURERS; TAXES (VALUE-ADDED TAX / VAT)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-470-19th-congress,N/A,ANTI-DRUG ABUSE COUNCILS (ADAC) LAW,"ESTRADA, JINGGOY E.","July 13, 2022",ANTI-DRUG ABUSE COUNCILS (ADACS)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1478-19th-congress,"AN ACT PROTECTING CONSUMERS AND MERCHANTS ENGAGED IN INTERNET TRANSACTIONS, CREATING FOR THIS PURPOSE THE E- COMMERCE BUREAU, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",INTERNET TRANSACTIONS ACT,"VILLANUEVA, JOEL","August 11, 2022",INTERNET TRANSACTIONS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1298-19th-congress,AN ACT RECOGNIZING THE CIVIL EFFECTS OF CHURCH DECREED ANNULMENT,CHURCH DECREED ANNULMENT ACT,"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","December 9, 2022",ANNULMENT (CHURCH); MARRIAGE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-172-19th-congress,"AN ACT ALLOWING VOTER REGISTRATION AND VOTING BY MAIL OR OTHER ELECTRONIC MEANS, AND VOTING BY OVERSEAS FILIPINO WORKERS AND SEAFARERS, FURTHER AMENDING REPUBLIC ACT NO. 9189, OTHERWISE KNOWN AS THE ‘OVERSEAS ABSENTEE VOTING ACT OF 2003,’ AS AMENDED BY REPUBLIC ACT NO. 10590, OR THE ‘OVERSEAS VOTING ACT OF 2013,’ APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",OVERSEAS VOTING ACT OF 2022,"TOLENTINO, FRANCIS ""TOL"" N.","July 7, 2022",Overseas Voting; VOTERS REGISTRATION; ABSENTEE VOTING
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1601-19th-congress,N/A,STRENGTHENING PROFFESIONALISM IN THE ARMED FORCES OF THE PHILIPPINES,"ESTRADA, JINGGOY E.","June 12, 2022",ARMED FORCES OF THE PHILIPPINES (AFP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-232-19th-congress,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,"PADILLA, ROBINHOOD C.","July 7, 2022",MAGNA CARTA OF BARANGAY HEALTH WORKERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-989-19th-congress,AN ACT ESTABLISHING A NATIONAL ENERGY POLICY AND REGULATORY FRAMEWORK FOR FACILITIES UTILIZING WASTE-TO-ENERGY TECHNOLOGIES,WASTE-TO-ENERGY ACT OF 2022,"REVILLA JR., RAMON BONG","February 8, 2022",WASTE-TO-ENERGY TECHNOLOGIES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-508-19th-congress,N/A,NISMED ACT OF 2022,"REVILLA JR., RAMON BONG","July 13, 2022",NATIONAL INSTITUTE FOR SCIENCE AND MATHEMATHICS EDUCATION DEVELOPMENT (NISMED)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1054-19th-congress,N/A,BIRTHING CENTERS IN COMMUNITIES ACT,"GATCHALIAN, WIN","August 8, 2022",BIRTHING CENTERS; CHILDBIRTH SERVICES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1372-19th-congress,N/A,NORTH CEBU MEDICAL CENTER,"MARCOS, IMEE R.","May 10, 2022","HOSPITALS, UPGRADING"
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-274-19th-congress,N/A,COLLEGE LIVING EXPENSES FINANCING (CLEF) ACT,"LAPID, MANUEL ""LITO"" M.","November 7, 2022",COLLEGE LIVING EXPENSES FINANCING (CLEF); DEVELOPMENT BANK OF THE PHILIPPINES (DBP); LAND BANK OF THE PHILIPPINES (LBP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1436-19th-congress,N/A,ONLINE DEATH VERIFICATION SYSTEM ACT,"ESTRADA, JINGGOY E.","February 11, 2022",ONLINE DEATH VERIFICATION (ODV) SYSTEM
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-342-19th-congress,AN ACT INSTITUTIONALIZING RAINWATER HARVESTING SYSTEM IN METRO MANILA AND MAJOR CITIES IN THE PHILIPPINES AND FOR OTHER PURPOSES,RAINWATER HARVESTING FACILITY ACT,"BINAY, MARIA LOURDES NANCY S.","December 7, 2022",RAINWATER HARVESTING FACILITY; RAINWATER
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1128-19th-congress,N/A,USE OF DIGITAL PAYMENTS ACT,"VILLAR, MARK A.","November 8, 2022",DIGITAL PAYMENTS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-30-19th-congress,N/A,KABALIKAT SA AGRIKULTURA AT PAGKAIN ACT,"REVILLA JR., RAMON BONG","May 7, 2022",RIGHT TO ADEQUATE FOOD
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1173-19th-congress,N/A,ANTI-UNTRACEABLE FIREARMS ACT,"MARCOS, IMEE R.","August 15, 2022",FIREARMS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-374-19th-congress,N/A,NATIONAL LAND USE AND MANAGEMENT ACT OF THE PHILIPPINES,"HONTIVEROS, RISA","December 7, 2022",NATIONAL LAND USE AND MANAGEMENT
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-94-19th-congress,N/A,TEACHING SUPPLIES ALLOWANCE ACT OF 2022,"ANGARA, SONNY","July 7, 2022",TEACHING SUPPLIES ALLOWANCE; Public school teachers
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-438-19th-congress,N/A,DISASTER RESILIENCE ACT OF 2022,"DELA ROSA, RONALD ""BATO""","December 7, 2022",DEPARTMENT OF DISASTER RESILIENCE; DISASTER RESILIENCE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-949-19th-congress,N/A,"NATIONAL MICRO-, SMALL-, AND MEDIUM-ENTRPRISE (MSME) WEEK ACT","GATCHALIAN, WIN","January 8, 2022","MICRO, SMALL AND MEDIUM ENTERPRISES (MSMES)"
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1265-19th-congress,N/A,DECLARING PINSAL FALLS A TOURISM DESTINATION,"MARCOS, IMEE R.","January 9, 2022",TOURISM DESTINATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1331-19th-congress,N/A,PHILIPPINE CITIZENSHIP TO BRIAN TO,"MARCOS, IMEE R.","September 19, 2022",CITIZENSHIP
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-140-19th-congress,N/A,INCREASING THE PENALTIES FOR THE DETENTION OF PATIENTS AND CADAVERS IN HOSPITALS AND MEDICAL CLINICS,"HONTIVEROS, RISA","July 7, 2022",PATIENTS; CADAVERS/DECEASED PERSONS; HOSPITALS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-204-19th-congress,N/A,PHILIPPINE NATIONAL POLICE REVITALIZATION AND CAPABILITY ENHANCEMENT ACT,"DELA ROSA, RONALD ""BATO""","July 7, 2022",PHILIPPINE NATIONAL POLICE (PNP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1022-19th-congress,"AN ACT STRENGTHENING PUBLIC-PRIVATE PARTNERSHIPS, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PUBLIC-PRIVATE PARTNERSHIPS (PPP) ACT,"ESTRADA, JINGGOY E.","April 8, 2022",PUBLIC-PRIVATE PARTNERSHIP (PPP) PROJECTS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-540-19th-congress,N/A,TEACHER PROTECTION ACT,"POE, GRACE","July 13, 2022",TEACHER PROTECTION; STUDENT DISCIPLINE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1086-19th-congress,AN ACT PROVIDING FOR A MAGNA CARTA FOR CHILD DEVELOPMENT WORKERS,MAGNA CARTA FOR CHILD DEVELOPMENT WORKERS,"ESTRADA, JINGGOY E.","August 8, 2022",MAGNA CARTA FOR CHILD DEVELOPMENT WORKERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-242-19th-congress,N/A,CULTURAL EDUCATION PROGRAM ACT OF 2022,"LEGARDA, LOREN B.","November 7, 2022",CULTURAL EDUCATION PROGRAM; EDUCATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-151-19th-congress,AN ACT ESTABLISHING A NATIONAL ENERGY POLICY AND REGULATORY FRAMEWORK FOR FACILITIES UTILIZING WASTE-TO-ENERGY TECHNOLOGIES,WASTE-TO-ENERGY ACT,"GATCHALIAN, WIN","July 7, 2022",WASTE-TO-ENERGY TECHNOLOGIES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-215-19th-congress,N/A,REDEFINING THE CRIME OF ILLEGAL RECRUITMENT COMMITTED BY A SYNDICATE,"TULFO, RAFFY T.","July 7, 2022",ILLEGAL RECRUITMENT; LABOR CODE OF THE PHILIPPINES (P.D.NO. 442)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1033-19th-congress,AN ACT CREATING THE NATIONAL FILM ARCHIVE OF THE PHILIPPINES AND APPROPRIATING FUNDS THEREFOR,NATIONAL FILM ARCHIVE ACT,"ESTRADA, JINGGOY E.","April 8, 2022",NATIONAL FILM ARCHIVE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-257-19th-congress,N/A,SUSTAINABLE FOREST MANAGEMENT ACT,"CAYETANO, PIA S.","November 7, 2022",SUSTAINABLE FOREST MANAGEMENT
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1264-19th-congress,"AN ACT PROHIBITING DISCRIMINATION ON THE BASIS OF AGE, INDIGENOUS, RACIAL OR ETHNIC ORIGIN, RELIGIOUS BELIEF OR ACTIVITY, POLITICAL INCLINATION OR CONVICTION, SOCIAL CLASS, SEX, GENDER, SEXUAL ORIENTATION, SEX CHARACTERISTICS, GENDER IDENTITY, GENDER EXPRESSION, MARITAL OR RELATIONSHIP STATUS, DISABILITY, HIV STATUS, PROFESSION OR OCCUPATION, HEALTH STATUS OR MEDICAL HISTORY, LANGUAGE, PHYSICAL FEATURES, AND OTHER STATUS, AND PROVIDING PENALTIES THERFOR",COMPREHENSIVE ANTI-DISCRIMINATION ACT,"MARCOS, IMEE R.; LEGARDA, LOREN B.","January 9, 2022",ANTI-DISCRIMINATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-53-19th-congress,N/A,"TAX RELIEF TO SINGLE PROPRIETORSHIPS, COOPERATIVES, PARTNERSHIPS OR CORPORATIONS CLASSIFIED AS MSME","ESCUDERO, FRANCIS G.","July 7, 2022","MICRO, SMALL AND MEDIUM ENTERPRISES (MSMES); TAX RELIEF; COOPERATIVES"
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-326-19th-congress,N/A,EXPANDING THE INCENTIVES GRANTED TO NATIONAL ATHLETES AND COACHES,"ANGARA, SONNY","December 7, 2022",BENEFITS AND INCENTIVES; NATIONAL ATHLETES AND COACHES BENEFITS AND INCENTIVES ACT (R.A. NO. 10699)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1330-19th-congress,N/A,PHILIPPINE RISE RESOURCE DEVELOPMENT AUTHORITY ACT,"MARCOS, IMEE R.","September 19, 2022",PHILIPPINE RISE; PHILIPPINE RISE DEVELOPMENT AUTHORITY
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-117-19th-congress,"AN ACT STRENGTHENING THE CONSERVATION AND PROTECTION OF OUR NATIONAL CULTURAL HERITAGE, THROUGH AN ENHANCED CULTURAL POLICY, HERITAGE EDUCATION, AND CULTURAL MAPPING PROGRAM, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10066 OR THE NATIONAL CULTURE HERITAGE ACT OF 2009",AMENDING R.A. NO. 10066 (THE NATIONAL CULTURE HERITAGE ACT OF 2009),"BINAY, MARIA LOURDES NANCY S.","July 7, 2022",CULTURAL HERITAGE
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-395-19th-congress,N/A,BARANGAY FOOD SECURITY ACT,"EJERCITO, JOSEPH VICTOR G.","December 7, 2022",VEGETABLE GARDENS; INDIGENT PERSONS; FOOD SECURITY; URBAN FARMING/CITY GARDEN
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1021-19th-congress,"AN ACT ESTABLISHING THE NATIONAL FRAMEWORK FOR WATER RESOURCE MANAGEMENT AND CREATING THE DEPARTMENT OF WATER RESOURCES AND THE WATER REGULATORY COMMISSION, DEFINING THEIR MANDATES, POWERS AND FUNCTIONS, AND APPROPRIATING FUNDS THEREFOR",NATIONAL WATER ACT,"ESTRADA, JINGGOY E.","April 8, 2022",WATER RESOURCES MANAGEMENT; WATER REGULATORY COMMISSION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1085-19th-congress,"AN ACT MODERNIZING THE BUREAU OF IMMIGRATION BY DEFINING ITS POWERS AND FUNCTIONS, EXPANDING, RATIONALIZING AND FURTHER PROFESSIONALIZING ITS ORGANIZATION, UPGRADING THE COMPENSATION AND BENEFITS OF ITS OFFICIALS AND EMPLOYEES, AND APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",BUREAU OF IMMIGRATION MODERNIZATION ACT,"ESTRADA, JINGGOY E.","August 8, 2022",BUREAU OF IMMIGRATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-165-19th-congress,N/A,AGRI-FOOD TERMINAL AND TRADING CENTERS ACT,"EJERCITO, JOSEPH VICTOR G.","July 7, 2022",AGRI-FOOD TERMINAL AND TRADING CENTERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-279-19th-congress,N/A,EXPANDING THE COVERAGE OF THE TERTIARY EDUCATION SUBSIDY,"ESTRADA, JINGGOY E.","November 7, 2022",TERTIARY EDUCATION; UNIVERSAL ACCESS TO QUALITY TERTIARY EDUCATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1208-19th-congress,N/A,CREMATORIES REGULATION ACT,"REVILLA JR., RAMON BONG","August 18, 2022",CREMATORY/CREMATORIES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1477-19th-congress,N/A,PHILIPPINE CENTER FOR DISEASE CONTROL AND PREVENTION (CDC) ACT,"VILLANUEVA, JOEL","August 11, 2022",PHILIPPINE CENTER FOR DISEASE CONTROL AND PREVENTION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1541-19th-congress,N/A,USE OF DIGITAL PAYMENTS ACT,"REVILLA JR., RAMON BONG","November 23, 2022",DIGITAL PAYMENTS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-21-19th-congress,"AN ACT AMENDING SECTION 2 OF REPUBLIC ACT NO. 10868, OTHERWISE KNOWN AS THE CENTENARIANS ACT OF 2016 AND FOR OTHER PURPOSES",AMENDING SEC. 2 OF R. A. NO. 10868 (THE CENTENARIANS ACT OF 2016),"LEGARDA, LOREN B.; REVILLA JR., RAMON BONG; GO, CHRISTOPHER LAWRENCE T.","May 7, 2022",CENTENARIANS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-293-19th-congress,N/A,"AMENDING SEC. 220, CHA II, TITLE VIII OF R.A. NO. 8424 ( NATIONAL INTERNAL REVENUE CODE) AS AMENDED","ESCUDERO, FRANCIS G.","November 7, 2022",NATIONAL INTERNAL REVENUE CODE (NIRC)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1297-19th-congress,N/A,MANDATORY SIM CARD REGISTRATION,"REVILLA JR., RAMON BONG","August 9, 2022",SIM CARD REGISTRATION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-85-19th-congress,N/A,MAGNA CARTA FOR BARANGAYS,"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","July 7, 2022",MAGNA CARTA FOR BARANGAYS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-357-19th-congress,N/A,"BUY PINOY, BUILD PINOY MONTH","VILLAR, CYNTHIA A.","December 7, 2022","BUY PINOY/TATAK PINOY; BUY PINOY, BUILD PINOY MONTH"
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-988-19th-congress,N/A,SUSTAINABLE FOREST MANAGEMENT ACT,"REVILLA JR., RAMON BONG","February 8, 2022",SUSTAINABLE FOREST MANAGEMENT; FOREST LAND/FOREST LIMITS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-427-19th-congress,"AN ACT MANDATING THE APPOINTMENT OF BARANGAY HEALTH WORKERS IN BARANGAYS, PROVIDING FOR THEIR DUTIES AND RESPONSIBILITIES, COMPENSATION AND BENEFITS, AND FOR OTHER PURPOSES",BARANGAY HEALTH WORKERS ACT OF 2022,"GO, CHRISTOPHER LAWRENCE T.","December 7, 2022",BARANGAY HEALTH WORKER; BENEFITS AND INCENTIVES
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1053-19th-congress,N/A,REVISED WAREHOUSE RECEIPTS LAW OF THE PHILIPPINES,"GATCHALIAN, WIN","August 8, 2022",WAREHOUSE RECEIPTS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-133-19th-congress,N/A,EXPANDED UNEMPLOYMENT INSURANCE ACT OF 2022,"VILLANUEVA, JOEL","July 7, 2022",UNEMPLOYMENT; INSURANCE; SOCIAL SECURITY ACT OF 2018 (R.A. NO. 11199)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1371-19th-congress,N/A,BATAAN CROP RESEARCH AND DEVELOPMENT CENTER ACT,"MARCOS, IMEE R.","May 10, 2022",BATAAN CROP RESEARCH AND DEVELOPMENT CENTER
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-197-19th-congress,N/A,MAGNA CARTA FOR BARANGAY ACT OF 2022,"GO, CHRISTOPHER LAWRENCE T.","July 7, 2022",MAGNA CARTA FOR BARANGAYS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1435-19th-congress,N/A,EXEMPTING MICROINSURANCE POLICIES FROM VALUE-ADDED TAX,"REVILLA JR., RAMON BONG","October 27, 2022",MICROINSURANCE; TAXES (VALUE-ADDED TAX / VAT); TAXES (TAX EXEMPTION: MEDICAL INSURANCE PREMIUMS/FRINGE BENEFITS); NATIONAL INTERNAL REVENUE CODE (NIRC)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1127-19th-congress,N/A,PHILIPPINE ACCREDITATION ACT OF 2022,"VILLAR, MARK A.","November 8, 2022",NATIONAL ACCREDITATION POLICY; LOCAL PRODUCTS; CONSUMER PROTECTION
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-565-19th-congress,N/A,ADDITIONAL ALLOWANCES FOR SUC AND TVI PERSONNEL ACT,"VILLANUEVA, JOEL","July 14, 2022",STATE UNIVERSITIES AND COLLEGES (SUCS); TECHNICAL AND VOCATIONAL INSTITUTIONS; BENEFITS AND INCENTIVES; TEACHERS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-512-19th-congress,N/A,SCIENCE AND TECHNOLOGY PARKS ACT,"REVILLA JR., RAMON BONG","July 13, 2022",SCIENCE AND TECHNOLOGY PARKS (STP)
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1138-19th-congress,N/A,SAFE PATHWAYS ACT,"VILLANUEVA, JOEL","November 8, 2022",SAFE PATHWAYS; EMERGENCY PATHWAYS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-1180-19th-congress,N/A,MEDICAL RESERVE CORPS ACT OF 2022,"GO, CHRISTOPHER LAWRENCE T.","August 16, 2022",MEDICAL RESERVE CORPS
https://ldr.senate.gov.ph/legislative-issuances/senate-bills/bills/senate-bill-no-959-19th-congress,N/A,FALSE BOMB THREAT PROHIBITION ACT OF 2022,"POE, GRACE","January 8, 2022","BOMBS, EXPLOSIVES AND OTHER INCENDIARY DEVICES; FALSE BOMB THREAT"
